Fine-Tuning,M1,M2,M3,MHu2,MHd2,signmu,Mq2ii,Ml2ii,Mu2ii,Md2ii,Me2ii,Mq233,Ml233,Mu233,Md233,Me233,Tu33,Td33,Te33,tanb
584.84671,-2251.83105,1636.59668,1261.04736,271362.305,4892211.91,1,686096.191,2112121.58,3346984.86,1200256.35,6455017.09,1200256.35,5772766.11,3527160.64,2651550.29,3250305.18,648.55957,447.143555,1630.7373,26.8139648
541.048945,2189.5752,-2921.99707,763.000488,4033081.05,4716430.66,-1,3270080.57,969543.457,7829406.74,4663146.97,6648376.46,4663146.97,4454406.74,6743957.52,8083190.92,7099914.55,-1495.97168,-1205.2002,1572.14355,20.1733398
535.574374,150.512695,1038.94043,1079.40674,2697143.55,6052368.16,1,2953674.32,20324.707,4348937.99,4417053.22,8511657.71,4417053.22,3997375.49,3333801.27,1157409.67,8681945.8,777.46582,833.862305,2017.45605,24.3920898
745.205155,1697.3877,1085.81543,680.969238,5650268.55,4505493.16,1,2461486.82,8668762.21,8216125.49,4487365.72,3845.21484,4487365.72,1817687.99,7904113.77,4180847.17,8189758.3,-2269.40918,-713.012695,1501.83105,19.0795898
221.219432,350.463867,-1572.14355,885.681152,1965454.1,1475463.87,-1,3688659.67,7861267.09,3295349.12,2273620.61,8018371.58,2273620.61,6960388.18,2581237.79,5590393.07,3840271,1279.1748,-573.120117,491.821289,21.809082
895.447057,-2860.47363,-2908.08105,1952.0874,3723266.6,5764526.37,1,7380065.92,5224548.34,2557067.87,3715026.86,5451965.33,3715026.86,8823669.43,1983581.54,3727111.82,7953552.25,1677.6123,1325.31738,1921.50879,36.027832
486.372643,-1.09863281,138.793945,1084.8999,3301391.6,5342651.37,1,1403503.42,8951110.84,6705505.37,3363464.36,5241027.83,3363464.36,3831481.93,366394.043,563049.316,3945739.75,2755.7373,715.942383,1780.88379,24.465332
880.346657,2437.5,1687.5,93.75,2812500,8437500,1,5343750,6468750,843750,7593750,7593750,7031250,843750,4781250,7593750,7593750,-1687.5,187.5,1312.5,43.75
266.184219,-843.75,-1593.75,796.875,6468750,4218750,-1,4640625,140625,2390625,5484375,2109375,5765625,6890625,6046875,2109375,6328125,-843.75,-468.75,-656.25,19.375
880.843155,-515.625,609.375,23.4375,-1828125,8859375,-1,4992187.5,6117187.5,6398437.5,8367187.5,1617187.5,2460937.5,6398437.5,4007812.5,1617187.5,3304687.5,1359.375,234.375,890.625,17.1875
502.747082,2882.8125,-1851.5625,480.46875,1757812.5,6117187.5,-1,6785156.25,3621093.75,4675781.25,3410156.25,6152343.75,5027343.75,1441406.25,6785156.25,6152343.75,2917968.75,-351.5625,914.0625,1335.9375,37.34375
446.28151,-1242.1875,-2976.5625,667.96875,632812.5,4992187.5,1,2847656.25,808593.75,1863281.25,597656.25,1089843.75,1089843.75,5378906.25,2847656.25,1089843.75,2355468.75,2273.4375,-210.9375,-539.0625,14.84375
214.426858,70.3125,-2039.0625,761.71875,2320312.5,4429687.5,1,6503906.25,2214843.75,6644531.25,5378906.25,808593.75,3621093.75,597656.25,3691406.25,808593.75,6011718.75,585.9375,-23.4375,398.4375,13.59375
713.055087,1429.6875,-1335.9375,1066.40625,-914062.5,2601562.5,1,2214843.75,3128906.25,5730468.75,7839843.75,2847656.25,4253906.25,527343.75,105468.75,2847656.25,2144531.25,164.0625,773.4375,-1054.6875,22.65625
920.763863,2285.15625,-667.96875,76.171875,-738281.25,8542968.75,-1,2478515.62,7224609.38,5923828.12,4201171.88,8490234.38,4130859.38,2654296.88,8384765.62,8490234.38,5326171.88,246.09375,-82.03125,-2050.78125,47.734375
929.28115,410.15625,457.03125,1013.67188,2636718.75,2917968.75,1,5291015.62,8912109.38,7611328.12,7013671.88,52734.375,5818359.38,2091796.88,6697265.62,52734.375,7013671.88,-878.90625,-457.03125,1324.21875,10.234375
327.651415,-1933.59375,-386.71875,310.546875,6292968.75,7136718.75,-1,4869140.62,2302734.38,4658203.12,4623046.88,8068359.38,7083984.38,8138671.88,5431640.62,8068359.38,6029296.88,-1722.65625,11.71875,-457.03125,45.859375
578.931557,925.78125,-2496.09375,1365.23438,2214843.75,808593.75,1,6486328.12,8560546.88,5009765.62,7083984.38,544921.875,4623046.88,3849609.38,1564453.12,544921.875,8771484.38,-82.03125,-128.90625,1558.59375,12.421875
763.68358,2050.78125,2378.90625,427.734375,-3410156.25,6433593.75,-1,3673828.12,6873046.88,8947265.62,4271484.38,8982421.88,2935546.88,1037109.38,4376953.12,8982421.88,5958984.38,1042.96875,-503.90625,-1066.40625,49.921875
221.812112,-1394.53125,-1207.03125,181.640625,3550781.25,7910156.25,-1,1388671.88,369140.625,7224609.38,8666015.62,4447265.62,5431640.62,4587890.62,7294921.88,4447265.62,5783203.12,-621.09375,-1371.09375,-1136.71875,29.765625
769.334376,-128.90625,-2191.40625,251.953125,-2214843.75,7488281.25,-1,5677734.38,3814453.12,7435546.88,6205078.12,1986328.12,4658203.12,5501953.12,5818359.38,1986328.12,1775390.62,-105.46875,644.53125,316.40625,18.828125
645.063868,123.046875,-1822.26562,418.945312,-1599609.38,6486328.12,-1,430664.062,3225585.94,8674804.69,8885742.19,4877929.69,2188476.56,2627929.69,2944335.94,4877929.69,2522460.94,1541.01562,-181.640625,-1822.26562,31.6796875
649.448456,-2736.32812,-462.890625,489.257812,3041015.62,6064453.12,1,922851.562,2733398.44,3120117.19,7127929.69,4385742.19,6196289.06,8041992.19,5967773.44,4385742.19,6811523.44,-1130.85938,-228.515625,-2244.14062,29.4921875
208.031496,380.859375,-1939.45312,688.476562,4376953.12,4869140.62,1,8903320.31,8323242.19,1256835.94,483398.438,6389648.44,2293945.31,1819335.94,7971679.69,6389648.44,3541992.19,1470.70312,404.296875,123.046875,38.3984375
387.244236,-931.640625,-2876.95312,782.226562,1564453.12,4306640.62,1,747070.312,6916992.19,6038085.94,4702148.44,6670898.44,2012695.31,6600585.94,7690429.69,6670898.44,4948242.19,1658.20312,591.796875,-64.453125,39.6484375
693.759936,568.359375,1623.04688,32.2265625,-2935546.88,8806640.62,1,2997070.31,4666992.19,3788085.94,2452148.44,8920898.44,4262695.31,4350585.94,940429.688,8920898.44,7198242.19,158.203125,-908.203125,-1564.45312,49.6484375
898.0279,1083.98438,-1423.82812,383.789062,-1388671.88,6697265.62,1,4333007.81,4877929.69,2170898.44,2663085.94,8569335.94,3348632.81,1608398.44,4807617.19,8569335.94,8534179.69,767.578125,-1142.57812,-1330.07812,48.0859375
844.695114,2900.39062,345.703125,811.523438,263671.875,4130859.38,-1,6002929.69,4157226.56,4438476.56,6020507.81,958007.812,3788085.94,1168945.31,5528320.31,958007.812,8446289.06,474.609375,-849.609375,134.765625,14.2578125
755.243999,-2302.73438,-2419.92188,272.460938,5185546.88,7365234.38,-1,8604492.19,8165039.06,6477539.06,8622070.31,6934570.31,8920898.44,8129882.81,6723632.81,6934570.31,8938476.56,-2947.26562,-1552.73438,-1130.85938,40.8203125
914.508078,1447.26562,2830.07812,647.460938,-1564453.12,5115234.38,1,2979492.19,2540039.06,3102539.06,747070.312,8059570.31,5545898.44,254882.812,3348632.81,8059570.31,5563476.56,-697.265625,-802.734375,-380.859375,45.8203125
225.811452,-873.046875,134.765625,471.679688,4552734.38,6169921.88,-1,8428710.94,747070.312,6723632.81,3032226.56,4790039.06,2276367.19,7180664.06,8446289.06,4790039.06,817382.812,1482.42188,533.203125,-779.296875,31.2890625
605.092259,-1904.29688,-1083.98438,331.054688,1458984.38,7013671.88,1,975585.938,4543945.31,3770507.81,5422851.56,3524414.06,2979492.19,5352539.06,8305664.06,3524414.06,5176757.81,1013.67188,-310.546875,-310.546875,25.6640625
869.230835,-1520.50781,-2997.07031,1595.21484,3735351.56,-571289.062,-1,8538574.22,4003417.97,5330566.41,8670410.16,1850097.66,6543457.03,74707.0312,2263183.59,1850097.66,2518066.41,-1362.30469,331.054688,114.257812,18.2226562
163.387608,-2270.50781,-747.070312,470.214844,1485351.56,6178710.94,-1,7413574.22,2878417.97,8705566.41,5295410.16,5225097.66,3168457.03,3449707.03,1138183.59,5225097.66,5893066.41,887.695312,-418.945312,-2135.74219,33.2226562
544.949453,-1098.63281,2956.05469,1149.90234,1625976.56,2100585.94,1,4671386.72,276855.469,5400878.91,3396972.66,1217285.16,5207519.53,426269.531,927246.094,1217285.16,3432128.91,-471.679688,752.929688,-213.867188,15.4101562
313.261893,1643.55469,-301.757812,528.808594,7743164.06,5827148.44,1,8433105.47,3757324.22,514160.156,5189941.41,6736816.41,5383300.78,6437988.28,8063964.84,6736816.41,6490722.66,-588.867188,-114.257812,2059.57031,39.9414062
794.726467,2393.55469,-2551.75781,1653.80859,5493164.06,-922851.562,1,7308105.47,2632324.22,3889160.16,8564941.41,1111816.41,4258300.78,7562988.28,4688964.84,1111816.41,3115722.66,161.132812,635.742188,-190.429688,14.9414062
570.135351,96.6796875,-2223.63281,692.871094,8789.0625,4842773.44,-1,1894042.97,8468261.72,4943847.66,2869628.91,3291503.91,6016113.28,6367675.78,3774902.34,3291503.91,92285.1562,-1010.74219,213.867188,43.9453125,24.6289062
653.222872,-1215.82031,-2786.13281,786.621094,2821289.06,4280273.44,-1,7800292.97,7624511.72,162597.656,7650878.91,3010253.91,7422363.28,2148925.78,2931152.34,3010253.91,8248535.16,-1948.24219,26.3671875,-143.554688,23.3789062
538.145104,-758.789062,1186.52344,991.699219,3208007.81,3049804.69,-1,8520996.09,927246.094,3414550.78,4750488.28,2359863.28,619628.906,830566.406,4671386.72,2359863.28,4715332.03,2586.91406,459.960938,-1092.77344,20.4882812
563.090958,553.710938,624.023438,522.949219,395507.812,5862304.69,-1,927246.094,1770996.09,8195800.78,531738.281,2641113.28,3713378.91,5611816.41,6640136.72,2641113.28,3871582.03,524.414062,647.460938,969.726562,21.7382812
840.435446,1233.39844,-2915.03906,276.855469,-1643554.69,7338867.19,1,6938964.84,4899902.34,3730957.03,8441894.53,4293457.03,1709472.66,6209472.66,5620605.47,4293457.03,4047363.28,1860.35156,-641.601562,-647.460938,29.0820312
493.912985,1420.89844,2522.46094,558.105469,43945.3125,5651367.19,1,3845214.84,7993652.34,1199707.03,6473144.53,1762207.03,303222.656,8740722.66,3651855.47,1762207.03,7703613.28,2797.85156,1045.89844,2165.03906,17.8320312
564.391164,-1625.97656,-805.664062,347.167969,2997070.31,6916992.19,-1,7431152.34,5532714.84,6895019.53,6965332.03,4926269.53,6701660.16,1076660.16,3581542.97,4926269.53,8617675.78,-1467.77344,-500.976562,-225.585938,31.8945312
826.745283,-2674.80469,-612.304688,982.910156,834960.938,3102539.06,-1,5295410.16,4574707.03,3704589.84,83496.0938,1911621.09,4372558.59,2280761.72,6033691.41,1911621.09,3669433.59,84.9609375,43.9453125,-1848.63281,18.4960938
545.338882,-1596.67969,2340.82031,1334.47266,3506835.94,993164.062,-1,6490722.66,4926269.53,2228027.34,435058.594,1981933.59,3177246.09,804199.219,2025878.91,1981933.59,3036621.09,881.835938,559.570312,-1239.25781,18.8085938
758.868413,-1409.17969,2903.32031,303.222656,694335.938,7180664.06,1,6771972.66,7457519.53,259277.344,8591308.59,4513183.59,6270996.09,1647949.22,5119628.91,4513183.59,6130371.09,-1180.66406,-1127.92969,-676.757812,30.0585938
581.217844,2997.07031,-2815.42969,1006.34766,8288085.94,2961914.06,-1,7756347.66,3660644.53,3212402.34,6200683.59,3528808.59,7817871.09,8538574.22,6385253.91,3528808.59,6833496.09,-2211.91406,840.820312,1291.99219,25.6835938
464.43636,1989.25781,-213.867188,1018.06641,7936523.44,2891601.56,1,6033691.41,6508300.78,5075683.59,259277.344,1032714.84,6728027.34,5269042.97,3889160.16,1032714.84,4196777.34,-1485.35156,489.257812,1549.80469,14.5898438
719.733036,2317.38281,2645.50781,1369.62891,5264648.44,782226.562,1,4697753.91,6437988.28,6974121.09,329589.844,681152.344,5392089.84,6886230.47,8881347.66,681152.344,2579589.84,-594.726562,67.3828125,1315.42969,13.0273438
535.391561,-2088.86719,-2510.74219,947.753906,1045898.44,3313476.56,1,7932128.91,2922363.28,5708496.09,6376464.84,2790527.34,1032714.84,1401855.47,3959472.66,2790527.34,7782714.84,2311.52344,1286.13281,-1403.32031,22.4023438
751.123109,536.132812,-2135.74219,760.253906,2170898.44,4438476.56,-1,3994628.91,1234863.28,645996.094,6938964.84,8978027.34,4970214.84,5339355.47,7896972.66,8978027.34,7220214.84,-313.476562,-588.867188,471.679688,49.9023438
663.875877,-295.898438,2094.72656,625.488281,-2153320.31,5247070.31,-1,1691894.53,6174316.41,7940917.97,3019042.97,5901855.47,1472167.97,1524902.34,3555175.78,5901855.47,7870605.47,2018.55469,805.664062,155.273438,36.2304688
753.180852,2938.47656,172.851562,742.675781,2487304.69,4543945.31,1,1340332.03,6525878.91,2808105.47,3511230.47,2878417.97,5901855.47,4688964.84,5594238.28,2878417.97,3159667.97,-934.570312,1040.03906,483.398438,22.7929688
735.097301,-413.085938,-1913.08594,238.769531,-2364257.81,7567382.81,1,3695800.78,3959472.66,4390136.72,8327636.72,7343261.72,3897949.22,927246.094,1551269.53,7343261.72,2983886.72,401.367188,79.1015625,225.585938,42.6367188
571.249943,899.414062,-2850.58594,1270.01953,-676757.812,1379882.81,1,4539550.78,3115722.66,8608886.72,3546386.72,7624511.72,804199.219,5145996.09,707519.531,7624511.72,6640136.72,2463.86719,266.601562,-336.914062,43.8867188
420.271527,-1116.21094,-1491.21094,168.457031,870117.188,7989257.81,1,8406738.28,795410.156,3476074.22,6007324.22,5304199.22,3968261.72,153808.594,2465332.03,5304199.22,6851074.22,354.492188,-811.523438,-1227.53906,33.5742188
865.73641,-2053.71094,-928.710938,1199.70703,3682617.19,1801757.81,-1,5312988.28,2764160.16,3194824.22,2913574.22,1647949.22,5374511.72,2122558.59,8371582.03,1647949.22,2069824.22,-583.007812,125.976562,-665.039062,17.3242188
479.740243,-1542.48047,1293.45703,330.322266,162597.656,7018066.41,1,1289794.92,5328369.14,4827392.58,3487060.55,2696044.92,2379638.67,1447998.05,4748291.02,2696044.92,7938720.7,1413.57422,774.902344,-490.722656,21.9824219
711.295421,-1729.98047,-769.042969,424.072266,-1524902.34,6455566.41,1,4946044.92,8984619.14,6796142.58,1518310.55,164794.922,4348388.67,3416748.05,4467041.02,164794.922,2594970.7,101.074219,-537.597656,1946.77734,10.7324219
669.851788,2770.01953,730.957031,1174.07227,2975097.66,1955566.41,1,7196044.92,6734619.14,46142.5781,8268310.55,2414794.92,2098388.67,5666748.05,6717041.02,2414794.92,344970.703,1601.07422,962.402344,446.777344,20.7324219
307.807044,1902.83203,-2198.73047,693.603516,4732910.16,4838378.91,-1,1957763.67,5715087.89,1346923.83,3662841.8,3715576.17,5860107.42,5983154.3,7314697.27,3715576.17,6778564.45,-906.738281,798.339844,2298.33984,26.5136719
424.833085,1059.08203,-2292.48047,646.728516,-48339.8438,5119628.91,1,3785888.67,3324462.89,6550048.83,8303466.8,7231201.17,4875732.42,6405029.3,1830322.27,7231201.17,8325439.45,-250.488281,329.589844,-232.910156,42.1386719
820.71025,2512.20703,-558.105469,810.791016,1498535.16,4135253.91,-1,5262451.17,3394775.39,5495361.33,2889404.3,1817138.67,4383544.92,5069091.8,8650634.77,1817138.67,4598876.95,77.6367188,188.964844,657.714844,18.0761719
700.779993,-2175.29297,-1495.60547,717.041016,4311035.16,4697753.91,-1,4418701.17,2551025.39,714111.328,7670654.3,2098388.67,164794.922,850341.797,7244384.77,2098388.67,3755126.95,2890.13672,1.46484375,-654.785156,19.3261719
823.313193,1469.23828,883.300781,383.056641,-364746.094,6701660.16,1,2397216.8,5486572.27,7868408.2,6281982.42,7705810.55,2537841.8,5508544.92,8000244.14,7705810.55,4510986.33,1308.10547,669.433594,-783.691406,44.2480469
312.311577,-2351.07422,250.488281,488.525391,4346191.41,6068847.66,1,1307373.05,3201416.02,6567626.95,1817138.67,2959716.8,5877685.55,3012451.17,6840087.89,2959716.8,6303955.08,-918.457031,880.371094,-1650.87891,23.1542969
963.349003,-2538.57422,-687.011719,207.275391,-2966308.59,7756347.66,1,4963623.05,1795166.02,8536376.95,4348388.67,990966.797,5596435.55,1043701.17,2058837.89,990966.797,960205.078,-730.957031,-432.128906,36.6210938,14.4042969
348.503559,-991.699219,-2515.13672,1168.21289,4486816.41,1990722.66,-1,4049560.55,459228.516,7481689.45,6949951.17,7951904.3,3697998.05,2098388.67,8738525.39,7951904.3,4124267.58,534.667969,-479.003906,-479.003906,45.3417969
697.100266,-804.199219,2922.36328,1074.46289,-2825683.59,2553222.66,-1,7705810.55,3552978.52,5512939.45,4981201.17,5983154.3,2854248.05,4067138.67,19775.3906,5983154.3,7780517.58,1097.16797,833.496094,1958.49609,36.5917969
642.287707,2131.34766,2740.72266,69.5800781,-1788574.22,8582519.53,1,525146.484,362548.828,4554931.64,2036865.23,5640380.86,138427.734,5552490.23,3333251.95,5640380.86,2814697.27,2907.71484,581.542969,-1387.20703,35.0683594
377.180905,-1009.27734,1006.34766,186.767578,2570800.78,7879394.53,-1,876708.984,995361.328,1672119.14,560302.734,3038818.36,4989990.23,1825927.73,5794189.45,3038818.36,7525634.77,-326.660156,534.667969,-965.332031,23.5058594
767.920012,2459.47266,-962.402344,796.142578,6227050.78,4223144.53,1,173583.984,5635986.33,4062744.14,2669677.73,6273193.36,7943115.23,8435302.73,4528564.45,6273193.36,6541259.77,-2295.41016,-121.582031,65.9179688,37.8808594
482.256916,1686.03516,-2907.71484,432.861328,-2702636.72,6402832.03,-1,3091552.73,7499267.58,1004150.39,4532958.98,7573974.61,2423583.98,6079833.98,837158.203,7573974.61,7701416.02,1384.27734,1354.98047,-1223.14453,43.6621094
982.74397,-1548.33984,232.910156,315.673828,5594238.28,7105957.03,-1,6396240.23,3069580.08,3605712.89,4322021.48,7222412.11,7837646.48,3056396.48,8501220.7,7222412.11,7631103.52,-2225.09766,-1035.64453,-238.769531,42.0996094
923.257315,2670.41016,139.160156,81.2988281,-1999511.72,8512207.03,-1,4286865.23,7710205.08,2621337.89,5025146.48,7644287.11,3478271.48,8822021.48,4704345.7,7644287.11,8052978.52,681.152344,1120.60547,-1832.51953,43.9746094
367.731864,-1829.58984,-1360.83984,831.298828,2500488.28,4012207.03,-1,2036865.23,5460205.08,4871337.89,2775146.48,5394287.11,1228271.48,2072021.48,2454345.7,5394287.11,5802978.52,2181.15234,-379.394531,-332.519531,33.9746094
720.157482,2857.91016,-423.339844,737.548828,812988.281,4574707.03,-1,7380615.23,6303955.08,90087.8906,6993896.48,5113037.11,3197021.48,6290771.48,4423095.7,5113037.11,2709228.52,868.652344,-566.894531,229.980469,32.7246094
766.485265,2494.62891,2025.87891,485.595703,988769.531,6086425.78,-1,8945068.36,4001220.7,3623291.02,5359130.86,4779052.73,5359130.86,5359130.86,5987548.83,4779052.73,1179931.64,-572.753906,-250.488281,780.761719,31.2402344
958.036317,-1067.87109,-2661.62109,16.8457031,-698730.469,8898925.78,1,6976318.36,3719970.7,5592041.02,5640380.86,4497802.73,1702880.86,3390380.86,6831298.83,4497802.73,5398681.64,1864.74609,-437.988281,1718.26172,29.9902344
994.93206,-974.121094,-2005.37109,1188.7207,8020019.53,1867675.78,1,7960693.36,7235595.7,2076416.02,7749755.86,3513427.73,8593505.86,2406005.86,5003173.83,3513427.73,2726806.64,-2729.00391,593.261719,-250.488281,25.6152344
551.95325,80.5664062,2752.44141,708.251953,7105957.03,4750488.28,-1,2933349.61,2067626.95,1619384.77,8347412.11,1017333.98,7152099.61,8909912.11,8975830.08,1017333.98,1636962.89,-1768.06641,1132.32422,54.1992188,14.5214844
538.538987,361.816406,-1653.80859,1130.12695,637207.031,2219238.28,-1,7855224.61,8677001.95,6822509.77,7644287.11,2564208.98,1948974.61,5113037.11,2647705.08,2564208.98,2902587.89,1700.68359,288.574219,147.949219,21.3964844
584.903196,2799.31641,-2216.30859,98.8769531,3449707.03,8406738.28,1,5886474.61,6145751.95,8791259.77,1175537.11,8470458.98,7855224.61,5956787.11,7991455.08,8470458.98,5996337.89,-2236.81641,-1023.92578,1085.44922,47.6464844
161.834299,-1480.95703,909.667969,164.794922,1876464.84,8011230.47,1,7323486.33,15380.8594,4532958.98,2937744.14,6681884.77,3640869.14,6365478.52,1597412.11,6681884.77,6202880.86,572.753906,350.097656,-1073.73047,39.6972656
297.423032,-215.332031,-2230.95703,516.357422,2298339.84,5901855.47,1,8940673.83,507568.359,7556396.48,3289306.64,6189697.27,2304931.64,7982666.02,6730224.61,6189697.27,5007568.36,1463.37891,584.472656,-2058.10547,37.5097656
281.168107,604.980469,1261.23047,129.638672,6868652.34,8222167.97,-1,8343017.58,2089599.61,4286865.23,3043212.89,5240478.52,5785400.39,3377197.27,8171630.86,5240478.52,6167724.61,-856.933594,654.785156,777.832031,33.2910156
736.210171,2573.73047,-707.519531,739.013672,3774902.34,4565917.97,1,889892.578,6167724.61,6114990.23,5433837.89,4256103.52,6207275.39,1830322.27,8593505.86,4256103.52,1527099.61,-1138.18359,-1.46484375,309.082031,28.9160156
731.755367,1026.85547,-2441.89453,903.076172,-2271972.66,3581542.97,-1,8132080.08,5113037.11,4919677.73,1285400.39,4748291.02,2480712.89,635009.766,1913818.36,4748291.02,2441162.11,1346.19141,-142.089844,-581.542969,31.1035156
548.538177,-660.644531,-1504.39453,621.826172,-584472.656,5269042.97,-1,538330.078,6519287.11,138427.734,6066650.39,5029541.02,2199462.89,5416259.77,507568.359,5029541.02,6097412.11,1533.69141,-329.589844,730.957031,32.3535156
862.99154,1964.35547,-2629.39453,434.326172,-1709472.66,6394042.97,1,5600830.08,7081787.11,6325927.73,7754150.39,2217041.02,6136962.89,1478759.77,5570068.36,2217041.02,6659912.11,-1091.30859,795.410156,-1144.04297,19.8535156
454.546195,-1727.05078,2679.19922,944.091797,1700683.59,3335449.22,1,7833251.95,2458740.23,2265380.86,2674072.27,3640869.14,353759.766,5293212.89,982177.734,3640869.14,6185302.73,2764.16016,-622.558594,-804.199219,26.1816406
836.105165,1507.32422,1226.07422,592.529297,-2096191.41,5444824.22,1,6216064.45,419677.734,7538818.36,4572509.77,1461181.64,3799072.27,19775.3906,2599365.23,1461181.64,7380615.23,467.285156,1205.56641,-569.824219,16.4941406
737.498178,2608.88672,2280.76172,1002.68555,6974121.09,2983886.72,-1,8009033.2,4462646.48,6519287.11,2568603.52,2691650.39,7068603.52,2375244.14,7837646.48,2691650.39,6220458.98,-1712.40234,-364.746094,1094.23828,21.9628906
424.289847,-2078.61328,1718.26172,533.935547,5286621.09,5796386.72,-1,415283.203,3056396.48,1738037.11,6787353.52,2410400.39,6224853.52,7156494.14,8118896.48,2410400.39,3126708.98,-1149.90234,-177.246094,-968.261719,20.7128906
388.478686,-1047.36328,-2312.98828,299.560547,2192871.09,7202636.72,1,8993408.2,6853271.48,8066162.11,459228.516,5926025.39,5802978.52,5609619.14,8822021.48,5926025.39,7767333.98,-868.652344,666.503906,-124.511719,36.3378906
603.006255,845.214844,2368.65234,279.052734,-109863.281,7325683.59,1,8791259.77,5543701.17,4787841.8,327392.578,2911376.95,1399658.2,63720.7031,8602294.92,2911376.95,59326.1719,2066.89453,1293.45703,-48.3398438,22.9394531
600.916371,2978.02734,-654.785156,806.396484,3054199.22,4161621.09,1,3271728.52,4383544.92,1799560.55,503173.828,7727783.2,5302001.95,802001.953,4489013.67,7727783.2,8039794.92,-534.667969,379.394531,584.472656,44.3457031
495.514398,-256.347656,-2295.41016,501.708984,7694824.22,5989746.09,-1,3904541.02,7266357.42,2010498.05,2401611.33,1751220.7,7762939.45,5512939.45,7090576.17,1751220.7,6422607.42,-2175.29297,-511.230469,-1712.40234,17.7832031
579.225168,1524.90234,-2764.16016,1111.08398,-461425.781,2333496.09,1,7701416.02,938232.422,1588623.05,2542236.33,5548095.7,4809814.45,309814.453,762451.172,5548095.7,4031982.42,-206.542969,-1167.48047,-868.652344,34.6582031
471.056543,-2143.06641,2802.24609,507.568359,487792.969,5954589.84,1,5433837.89,5280029.3,7828857.42,7622314.45,6936767.58,1557861.33,6339111.33,5069091.8,6936767.58,3381591.8,1961.42578,250.488281,-1302.24609,40.8300781
821.203626,669.433594,-1885.25391,38.8183594,-74707.0312,8767089.84,-1,5715087.89,4998779.3,1360107.42,7903564.45,2155517.58,4651611.33,2682861.33,8725341.8,2155517.58,7600341.8,-101.074219,437.988281,-2239.74609,19.5800781
285.73504,2544.43359,2239.74609,976.318359,3300292.97,3142089.84,1,4027587.89,6686279.3,3047607.42,2841064.45,7218017.58,2964111.33,2120361.33,5912841.8,7218017.58,4787841.8,1023.92578,62.9882812,1135.25391,42.0800781
656.362987,-1463.37891,-2424.31641,1152.09961,136230.469,2087402.34,1,6593994.14,604248.047,4348388.67,5407470.7,362548.828,4616455.08,6655517.58,3979248.05,362548.828,674560.547,-77.6367188,-288.574219,-388.183594,11.6113281
997.713067,-915.527344,2055.17578,31.4941406,-6728027.34,5822753.91,1,5952392.58,7261962.89,5486572.27,1417236.33,4866943.36,1417236.33,8426513.67,1588623.05,1346923.83,3065185.55,953.613281,-522.949219,-968.261719,34.3847656
505.573278,-1135.98633,482.666016,137.329102,582275.391,8176025.39,1,8278198.24,2879516.6,6388549.8,4580200.2,6902709.96,4918579.1,3716674.8,2198364.26,6902709.96,7282836.91,-279.052734,906.005859,-2384.0332,40.6787109
405.692545,-151.611328,-2564.20898,488.891602,3535400.39,6066650.39,1,6942260.74,3371704.1,8005737.3,4931762.7,7113647.46,6113891.6,2240112.3,6065551.76,7113647.46,8478149.41,-1075.92773,1140.38086,-743.408203,41.6162109
212.067887,1723.38867,-2189.20898,676.391602,2410400.39,4941650.39,-1,3004760.74,1684204.1,2943237.3,8869262.7,4301147.46,2176391.6,5052612.3,2128051.76,4301147.46,7915649.41,1549.07227,-734.619141,1131.5918,29.1162109
598.312685,-315.673828,-2915.77148,1625.61035,1636962.89,-753662.109,-1,5149291.99,6149047.85,2556518.55,3209106.45,680053.711,1578735.35,1994018.55,827270.508,680053.711,5771118.16,1947.50977,-570.556641,1248.7793,13.0224609
344.098927,211.669922,2627.19727,811.157227,1883056.64,4133056.64,-1,4147338.87,3529907.23,6933471.68,8359497.07,6111694.34,4162719.73,8796752.93,5344848.63,6111694.34,6773071.29,224.853516,683.349609,1635.49805,37.1630859
775.877048,1852.29492,142.822266,647.094727,-1070068.36,5117431.64,1,4920776.37,3178344.73,7988159.18,2945434.57,2947631.84,4514282.23,7742065.43,3165161.13,2947631.84,6140258.79,-9.52148438,636.474609,-1880.12695,23.1005859
288.877756,-1124.26758,2322.50977,752.563477,6875244.14,4484619.14,1,2565307.62,3354125.98,2117065.43,8183715.82,4740600.59,6377563.48,1660034.18,3270629.88,4740600.59,7862915.04,-1251.70898,191.162109,-1716.06445,31.0693359
631.630614,-843.017578,-1896.24023,330.688477,968994.141,7015869.14,1,6924682.62,5182250.98,7320190.43,7761840.82,7412475.59,2580688.48,2363159.18,8192504.88,7412475.59,5753540.04,1279.54102,1222.41211,-1809.81445,42.9443359
370.446882,-2858.64258,-1380.61523,26.0009766,4203369.14,8843994.14,-1,4744995.12,6236938.48,2609252.93,6988403.32,8185913.09,6307250.98,3136596.68,8403442.38,8185913.09,6808227.54,-1204.83398,-1543.21289,-1950.43945,46.3818359
251.324382,-514.892578,963.134766,729.125977,3922119.14,4625244.14,1,8260620.12,5533813.48,4718627.93,7410278.32,7764038.09,3916625.98,745971.68,4325317.38,7764038.09,5542602.54,388.916016,800.537109,-1294.18945,44.5068359
429.650434,797.607422,25.6347656,822.875977,2234619.14,4062744.14,1,104370.117,6377563.48,499877.93,3191528.32,7482788.09,822875.977,5527221.68,2356567.38,7482788.09,4136352.54,2451.41602,988.037109,1143.31055,43.2568359
